SampleID	Study_ID	Publication	study_accession	Study_Origin	Gene	Plant_species	Family	Plant	Genotype	Habitat	Condition	instrument_model	library_layout	PlantbyStudy	read_count	sample_title	Year	Country	Harvest	Inoculation	Site	Seed_fraction	Time	Microbe_collection	Seed_number	Seed_mass	bray1	bray2	faith_pd	jaccard1	jaccard2	observed_otus	shannon	unweighted1	unweighted2	weighted1	weighted2	pielou_e
C37	Rezki_S_2016	Rezki et al 2016	PRJEB9588	IRHS	gyrB	Raphanus sativus	Brassicaceae	Radish	Flamboyant5	Seed		Illumina MiSeq	PAIRED	Radish--Rezki_S_2016			2014	France	Manual		Field	Total		Soaking	1000		-0.130386631	-0.098224251	3.371335787	0.211194757	0.029974504	21	1.643442235	0.281412909	0.163945875	-0.054517531	0.080324908	0.374162902
C38	Rezki_S_2016	Rezki et al 2016	PRJEB9588	IRHS	gyrB	Raphanus sativus	Brassicaceae	Radish	Flamboyant5	Seed		Illumina MiSeq	PAIRED	Radish--Rezki_S_2016			2014	France	Manual		Field	Total		Soaking	1000		0.16330292	-0.169105104	3.91630008	0.231678177	0.033000264	22	2.330693609	0.240968206	0.229413502	-0.06688444	0.07543008	0.522643648
C39	Rezki_S_2016	Rezki et al 2016	PRJEB9588	IRHS	gyrB	Raphanus sativus	Brassicaceae	Radish	Flamboyant5	Seed		Illumina MiSeq	PAIRED	Radish--Rezki_S_2016			2014	France	Manual		Field	Total		Soaking	1000		0.160803216	-0.095250981	5.511530257	0.165178416	-0.067912572	34	2.152919473	0.116597339	0.048203768	-0.119796717	0.123720081	0.423181366
C42	Rezki_S_2016	Rezki et al 2016	PRJEB9588	IRHS	gyrB	Raphanus sativus	Brassicaceae	Radish	Flamboyant5	Seed		Illumina MiSeq	PAIRED	Radish--Rezki_S_2016			2014	France	Manual		Field	Total		Soaking	1000		-0.1627288	-0.029034875	5.038623	0.225869156	0.038869624	24	2.292632124	0.207466092	0.168498643	0.125417896	0.042662965	0.500032906
C43	Rezki_S_2016	Rezki et al 2016	PRJEB9588	IRHS	gyrB	Raphanus sativus	Brassicaceae	Radish	Flamboyant5	Seed		Illumina MiSeq	PAIRED	Radish--Rezki_S_2016			2014	France	Manual		Field	Total		Soaking	1000		0.224917461	-0.013291527	8.885831909	0.06685827	0.032806949	44	2.641260161	-0.117796628	-0.028837026	0.110159934	0.027918058	0.483797645
C44	Rezki_S_2016	Rezki et al 2016	PRJEB9588	IRHS	gyrB	Raphanus sativus	Brassicaceae	Radish	Flamboyant5	Seed		Illumina MiSeq	PAIRED	Radish--Rezki_S_2016			2014	France	Manual		Field	Total		Soaking	1000		0.210779526	0.203216594	5.785071289	0.168103391	0.029846441	26	3.401702002	0.206531728	0.116949265	-0.111583786	-0.004645231	0.723698676
C45	Rezki_S_2016	Rezki et al 2016	PRJEB9588	IRHS	gyrB	Raphanus sativus	Brassicaceae	Radish	Flamboyant5	Seed		Illumina MiSeq	PAIRED	Radish--Rezki_S_2016			2014	France	Manual		Field	Total		Soaking	1000		0.289259016	0.491412817	10.64904533	0.064579814	-0.06903664	45	2.239134009	-0.086527754	-0.074893841	-0.244187426	0.020491201	0.407719211
C46	Rezki_S_2016	Rezki et al 2016	PRJEB9588	IRHS	gyrB	Raphanus sativus	Brassicaceae	Radish	Flamboyant5	Seed		Illumina MiSeq	PAIRED	Radish--Rezki_S_2016			2014	France	Manual		Field	Total		Soaking	1000		0.115882132	-0.128415897	7.196292445	0.168782673	-0.044116363	31	2.724138629	-0.129214357	0.056247298	0.032692905	0.008274019	0.549864894
C47	Rezki_S_2016	Rezki et al 2016	PRJEB9588	IRHS	gyrB	Raphanus sativus	Brassicaceae	Radish	Flamboyant5	Seed		Illumina MiSeq	PAIRED	Radish--Rezki_S_2016			2014	France	Manual		Field	Total		Soaking	1000		-0.193428633	-0.063334805	6.416349887	0.127709221	0.038226513	28	2.016125826	-0.143045959	-0.015017262	0.134531418	0.05337625	0.419383603
C48	Rezki_S_2016	Rezki et al 2016	PRJEB9588	IRHS	gyrB	Raphanus sativus	Brassicaceae	Radish	Flamboyant5	Seed		Illumina MiSeq	PAIRED	Radish--Rezki_S_2016			2014	France	Manual		Field	Total		Soaking	1000		-0.128320771	-0.109623623	6.084484529	0.111178869	-0.025998553	30	2.185823905	0.20558043	0.077204225	0.120829237	0.028303279	0.445460086
C49	Rezki_S_2016	Rezki et al 2016	PRJEB9588	IRHS	gyrB	Raphanus sativus	Brassicaceae	Radish	Flamboyant5	Seed		Illumina MiSeq	PAIRED	Radish--Rezki_S_2016			2014	France	Manual		Field	Total		Soaking	1000		0.330734385	-0.213644623	8.049630988	0.01311851	-0.058794801	52	3.122951432	-0.079978229	0.021170447	-0.052815789	0.00299568	0.547843953
CB01	Rezki_S_2016	Rezki et al 2016	PRJEB9588	IRHS	gyrB	Raphanus sativus	Brassicaceae	Radish	Flamboyant5	Seed		Illumina MiSeq	PAIRED	Radish--Rezki_S_2016			2013	France	Mechanical		Field	Total		Grinding	1000		0.281143346	0.227973459	5.374671942	0.056198038	0.035290806	35	3.61219996	0.210647175	0.161610709	-0.030258421	-0.0127042	0.704230971
CB02	Rezki_S_2016	Rezki et al 2016	PRJEB9588	IRHS	gyrB	Raphanus sativus	Brassicaceae	Radish	Flamboyant5	Seed		Illumina MiSeq	PAIRED	Radish--Rezki_S_2016			2013	France	Mechanical		Field	Total		Grinding	1000		0.085030792	-0.027156988	6.411516602	0.009234728	-0.024980425	36	3.313115144	-0.088905483	0.13489728	-0.045628075	0.043283322	0.640843947
CI11	Rezki_S_2016	Rezki et al 2016	PRJEB9588	IRHS	gyrB	Raphanus sativus	Brassicaceae	Radish	Flamboyant5	Seed		Illumina MiSeq	PAIRED	Radish--Rezki_S_2016			2014	France	Mechanical		Field	Total		Soaking	1000		-0.106208266	0.010809797	9.003890268	-0.051855778	-0.139870141	53	2.470486703	0.128472718	-0.225600316	0.05837779	0.005882911	0.431306043
CI12	Rezki_S_2016	Rezki et al 2016	PRJEB9588	IRHS	gyrB	Raphanus sativus	Brassicaceae	Radish	Flamboyant5	Seed		Illumina MiSeq	PAIRED	Radish--Rezki_S_2016			2014	France	Mechanical		Field	Total		Soaking	1000		0.033192858	0.147358918	8.75011924	-0.058420143	-0.0835368	52	3.139461176	-0.08147121	-0.026440636	-0.052619444	-0.003171789	0.550740176
CI13	Rezki_S_2016	Rezki et al 2016	PRJEB9588	IRHS	gyrB	Raphanus sativus	Brassicaceae	Radish	Flamboyant5	Seed		Illumina MiSeq	PAIRED	Radish--Rezki_S_2016			2014	France	Mechanical		Field	Total		Soaking	1000		-0.100863723	0.118605023	8.492374505	-0.005157832	-0.144358114	51	2.917372387	-0.073690334	-0.00732356	-0.001226085	-0.018455004	0.514307763
CI21	Rezki_S_2016	Rezki et al 2016	PRJEB9588	IRHS	gyrB	Raphanus sativus	Brassicaceae	Radish	Flamboyant5	Seed		Illumina MiSeq	PAIRED	Radish--Rezki_S_2016			2014	France	Mechanical		Field	Total		Soaking	1000		-0.157691153	0.136189581	11.97718252	-0.119006057	-0.180311915	71	2.766036697	-0.057074788	-0.128217046	0.049227601	-0.05655308	0.449780559
CI22	Rezki_S_2016	Rezki et al 2016	PRJEB9588	IRHS	gyrB	Raphanus sativus	Brassicaceae	Radish	Flamboyant5	Seed		Illumina MiSeq	PAIRED	Radish--Rezki_S_2016			2014	France	Mechanical		Field	Total		Soaking	1000		0.037551832	-0.037058826	18.93044197	-0.109006065	-0.135805767	89	3.418369955	0.02749911	-0.348222019	0.035359242	-0.039019085	0.527873791
CI23	Rezki_S_2016	Rezki et al 2016	PRJEB9588	IRHS	gyrB	Raphanus sativus	Brassicaceae	Radish	Flamboyant5	Seed		Illumina MiSeq	PAIRED	Radish--Rezki_S_2016			2014	France	Mechanical		Field	Total		Soaking	1000		0.06918371	-0.127813903	15.82713958	-0.105800129	-0.205411985	97	3.690721053	-0.026125013	-0.184194692	0.036815469	-0.015633196	0.559207544
CI31	Rezki_S_2016	Rezki et al 2016	PRJEB9588	IRHS	gyrB	Raphanus sativus	Brassicaceae	Radish	Flamboyant5	Seed		Illumina MiSeq	PAIRED	Radish--Rezki_S_2016			2014	France	Mechanical		Field	Total		Soaking	1000		-0.110842258	0.081659095	11.23231644	-0.033945367	-0.208638786	73	3.206277551	-0.118564017	-0.093738351	0.050027554	-0.037039697	0.517991668
CI32	Rezki_S_2016	Rezki et al 2016	PRJEB9588	IRHS	gyrB	Raphanus sativus	Brassicaceae	Radish	Flamboyant5	Seed		Illumina MiSeq	PAIRED	Radish--Rezki_S_2016			2014	France	Mechanical		Field	Total		Soaking	1000		-0.064283497	0.05434807	9.568607665	-0.093996133	-0.177044522	66	3.069705672	-0.085323716	-0.023180689	0.024473572	-0.022116725	0.507859946
CI33	Rezki_S_2016	Rezki et al 2016	PRJEB9588	IRHS	gyrB	Raphanus sativus	Brassicaceae	Radish	Flamboyant5	Seed		Illumina MiSeq	PAIRED	Radish--Rezki_S_2016			2014	France	Mechanical		Field	Total		Soaking	1000		0.145708347	0.196532283	10.55428468	-0.006127379	-0.192658799	56	2.778540819	-0.028645437	-0.184891386	-0.087564172	-0.01526248	0.478452042
CI41	Rezki_S_2016	Rezki et al 2016	PRJEB9588	IRHS	gyrB	Raphanus sativus	Brassicaceae	Radish	Flamboyant5	Seed		Illumina MiSeq	PAIRED	Radish--Rezki_S_2016			2014	France	Mechanical		Field	Total		Soaking	1000		-0.146986988	0.069680688	8.77899312	-0.088526318	-0.075536416	61	2.641256875	-0.088745526	-0.030938531	0.060402125	-0.007365195	0.445350506
CI42	Rezki_S_2016	Rezki et al 2016	PRJEB9588	IRHS	gyrB	Raphanus sativus	Brassicaceae	Radish	Flamboyant5	Seed		Illumina MiSeq	PAIRED	Radish--Rezki_S_2016			2014	France	Mechanical		Field	Total		Soaking	1000		0.181342686	0.188420759	8.061915932	-0.074334505	-0.122665419	55	3.232305396	-0.089720843	0.025843261	-0.102710103	-0.038090022	0.559090864
CI43	Rezki_S_2016	Rezki et al 2016	PRJEB9588	IRHS	gyrB	Raphanus sativus	Brassicaceae	Radish	Flamboyant5	Seed		Illumina MiSeq	PAIRED	Radish--Rezki_S_2016			2014	France	Mechanical		Field	Total		Soaking	1000		-0.241576029	0.018800518	5.887935028	0.00818922	-0.000297013	40	2.150771981	0.206895158	0.126401342	0.100227245	0.035111671	0.40413398
CN01	Rezki_S_2016	Rezki et al 2016	PRJEB9588	IRHS	gyrB	Raphanus sativus	Brassicaceae	Radish	Flamboyant5	Seed		Illumina MiSeq	PAIRED	Radish--Rezki_S_2016			2013	France	Mechanical		Field	Total		Soaking	1000		-0.168095003	-0.057351159	6.596670728	-0.124897215	0.012220769	49	2.421018905	0.195260106	0.085310661	0.048921734	0.0130784	0.431192167
CN02	Rezki_S_2016	Rezki et al 2016	PRJEB9588	IRHS	gyrB	Raphanus sativus	Brassicaceae	Radish	Flamboyant5	Seed		Illumina MiSeq	PAIRED	Radish--Rezki_S_2016			2013	France	Mechanical		Field	Total		Soaking	1000		-0.034302674	-0.041686588	9.399193274	-0.14913404	0.001674241	77	3.567866614	-0.116330582	-0.030272186	-0.031882574	-0.04779704	0.569329526
CN03	Rezki_S_2016	Rezki et al 2016	PRJEB9588	IRHS	gyrB	Raphanus sativus	Brassicaceae	Radish	Flamboyant5	Seed		Illumina MiSeq	PAIRED	Radish--Rezki_S_2016			2013	France	Mechanical		Field	Total		Soaking	1000		0.080670516	-0.073951128	7.883964299	-0.110814237	0.047969191	56	3.592721382	-0.087555136	0.082094432	-0.091630727	0.057320197	0.618650217
CS01	Rezki_S_2016	Rezki et al 2016	PRJEB9588	IRHS	gyrB	Raphanus sativus	Brassicaceae	Radish	Flamboyant5	Seed		Illumina MiSeq	PAIRED	Radish--Rezki_S_2016			2013	France	Mechanical		Field	Surface-disinfected		Soaking	1000		0.093331881	0.006668723	13.01840942	-0.079313826	-0.03401275	54	3.11808174	0.004161838	-0.242941027	-0.106878078	0.052472961	0.541814543
CS02	Rezki_S_2016	Rezki et al 2016	PRJEB9588	IRHS	gyrB	Raphanus sativus	Brassicaceae	Radish	Flamboyant5	Seed		Illumina MiSeq	PAIRED	Radish--Rezki_S_2016			2013	France	Mechanical		Field	Surface-disinfected		Soaking	1000		0.041752831	-0.06333306	7.686786712	-0.04681393	-0.130813519	53	3.155475997	-0.096544837	0.046466216	-0.123243249	-0.014843213	0.550893823
CS03	Rezki_S_2016	Rezki et al 2016	PRJEB9588	IRHS	gyrB	Raphanus sativus	Brassicaceae	Radish	Flamboyant5	Seed		Illumina MiSeq	PAIRED	Radish--Rezki_S_2016			2013	France	Mechanical		Field	Surface-disinfected		Soaking	1000		0.019445616	-0.087149731	8.599017282	-0.145570406	-0.096379459	73	3.551100258	-0.088121049	0.023795773	-0.004953149	-0.010605929	0.573699662
IB01	Rezki_S_2016	Rezki et al 2016	PRJEB9588	IRHS	gyrB	Raphanus sativus	Brassicaceae	Radish	Flamboyant5	Seed		Illumina MiSeq	PAIRED	Radish--Rezki_S_2016			2012	NA	Mechanical		Field	Total		Grinding	1000		-0.004720609	-0.206988481	7.644203163	0.010821656	0.141967776	44	2.570628792	-0.012487244	0.076720183	0.122126118	0.034689042	0.47086015
IB02	Rezki_S_2016	Rezki et al 2016	PRJEB9588	IRHS	gyrB	Raphanus sativus	Brassicaceae	Radish	Flamboyant5	Seed		Illumina MiSeq	PAIRED	Radish--Rezki_S_2016			2012	NA	Mechanical		Field	Total		Grinding	1000		0.269835335	0.29002995	20.34689245	-0.008510381	0.029046659	72	4.145265192	0.049458622	-0.281387632	-0.293353745	-0.119329068	0.671850175
IN01	Rezki_S_2016	Rezki et al 2016	PRJEB9588	IRHS	gyrB	Raphanus sativus	Brassicaceae	Radish	Flamboyant5	Seed		Illumina MiSeq	PAIRED	Radish--Rezki_S_2016			2012	NA	Mechanical		Field	Total		Soaking	1000		-0.134991715	0.010646609	9.226223544	-0.063964256	0.098045975	48	2.654478778	0.190656769	-0.037232797	-0.095478405	0.026329402	0.475290349
IN02	Rezki_S_2016	Rezki et al 2016	PRJEB9588	IRHS	gyrB	Raphanus sativus	Brassicaceae	Radish	Flamboyant5	Seed		Illumina MiSeq	PAIRED	Radish--Rezki_S_2016			2012	NA	Mechanical		Field	Total		Soaking	1000		-0.128151868	0.087012285	12.30291029	-0.131052923	0.047241046	86	3.390993487	-0.066901653	-0.123308226	-0.050302338	-0.025198551	0.527677215
IN03	Rezki_S_2016	Rezki et al 2016	PRJEB9588	IRHS	gyrB	Raphanus sativus	Brassicaceae	Radish	Flamboyant5	Seed		Illumina MiSeq	PAIRED	Radish--Rezki_S_2016			2012	NA	Mechanical		Field	Total		Soaking	1000		0.200537072	0.147280744	12.10591378	-0.048743871	0.021695831	70	3.446328418	-0.066308743	-0.11453974	-0.18831755	0.031188744	0.562272685
IS01	Rezki_S_2016	Rezki et al 2016	PRJEB9588	IRHS	gyrB	Raphanus sativus	Brassicaceae	Radish	Flamboyant5	Seed		Illumina MiSeq	PAIRED	Radish--Rezki_S_2016			2012	NA	Mechanical		Field	Surface-disinfected		Soaking	1000		0.254270952	0.112522484	11.11951653	-0.095053534	-0.008443823	60	3.672473403	0.232330626	-0.24140721	-0.239828118	0.043887505	0.621727006
IS02	Rezki_S_2016	Rezki et al 2016	PRJEB9588	IRHS	gyrB	Raphanus sativus	Brassicaceae	Radish	Flamboyant5	Seed		Illumina MiSeq	PAIRED	Radish--Rezki_S_2016			2012	NA	Mechanical		Field	Surface-disinfected		Soaking	1000		0.128650784	-0.039923059	15.79982598	-0.065456551	0.07102836	77	3.454196845	0.043175316	-0.253193493	-0.157907125	0.042846721	0.551191081
IS03	Rezki_S_2016	Rezki et al 2016	PRJEB9588	IRHS	gyrB	Raphanus sativus	Brassicaceae	Radish	Flamboyant5	Seed		Illumina MiSeq	PAIRED	Radish--Rezki_S_2016			2012	NA	Mechanical		Field	Surface-disinfected		Soaking	1000		-0.142605241	-0.023323144	9.492185393	-0.055200092	0.044089226	48	2.453253614	0.199028013	-0.077528093	-0.061694751	0.009287621	0.439260535
X01	Rezki_S_2016	Rezki et al 2016	PRJEB9588	IRHS	gyrB	Raphanus sativus	Brassicaceae	Radish	Flamboyant5	Seed		Illumina MiSeq	PAIRED	Radish--Rezki_S_2016			2013	France	Manual		Field	Total		Soaking	1000		-0.255125692	-0.040411391	8.893153091	-0.090688633	0.163102375	61	2.44902643	0.187833025	-0.001830274	0.091379508	0.02803751	0.412937935
X02	Rezki_S_2016	Rezki et al 2016	PRJEB9588	IRHS	gyrB	Raphanus sativus	Brassicaceae	Radish	Flamboyant5	Seed		Illumina MiSeq	PAIRED	Radish--Rezki_S_2016			2013	France	Manual		Field	Total		Soaking	1000		-0.039041049	-0.067299847	4.903966962	0.036568729	0.082841557	35	1.86449086	0.225377377	0.190090553	-0.092557036	0.099495374	0.363499314
X03	Rezki_S_2016	Rezki et al 2016	PRJEB9588	IRHS	gyrB	Raphanus sativus	Brassicaceae	Radish	Flamboyant5	Seed		Illumina MiSeq	PAIRED	Radish--Rezki_S_2016			2013	France	Manual		Field	Total		Soaking	1000		-0.012943424	-0.104116719	7.847257063	-0.062968307	-0.040191048	59	2.818368733	-0.089239133	0.060584045	-0.007425487	-0.012102675	0.479099056
X04	Rezki_S_2016	Rezki et al 2016	PRJEB9588	IRHS	gyrB	Raphanus sativus	Brassicaceae	Radish	Flamboyant5	Seed		Illumina MiSeq	PAIRED	Radish--Rezki_S_2016			2013	France	Manual		Field	Total		Soaking	1000		-0.094521335	0.080102273	8.131360662	-0.015046502	0.152409896	37	3.066300994	-0.079283688	0.025631946	0.003886412	-0.090626402	0.588603214
X05	Rezki_S_2016	Rezki et al 2016	PRJEB9588	IRHS	gyrB	Raphanus sativus	Brassicaceae	Radish	Flamboyant5	Seed		Illumina MiSeq	PAIRED	Radish--Rezki_S_2016			2013	France	Manual		Field	Total		Soaking	1000		-0.08205948	0.209940886	6.577177879	0.013371109	0.065337074	39	2.649568082	-0.090859262	0.132365269	-0.040845817	-0.03777338	0.501299234
X06	Rezki_S_2016	Rezki et al 2016	PRJEB9588	IRHS	gyrB	Raphanus sativus	Brassicaceae	Radish	Flamboyant5	Seed		Illumina MiSeq	PAIRED	Radish--Rezki_S_2016			2013	France	Manual		Field	Total		Soaking	1000		-0.113290491	0.002729916	7.267603612	-0.04786047	-0.003391887	52	3.19254865	-0.086486396	0.083525088	0.020989661	-0.007846647	0.56005305
X07	Rezki_S_2016	Rezki et al 2016	PRJEB9588	IRHS	gyrB	Raphanus sativus	Brassicaceae	Radish	Flamboyant5	Seed		Illumina MiSeq	PAIRED	Radish--Rezki_S_2016			2013	France	Manual		Field	Total		Soaking	1000		-0.063864777	-0.119520591	6.111540822	0.032793118	0.058534129	39	2.931494554	-0.084539616	0.141225322	0.052583788	0.021322417	0.554639823
X08	Rezki_S_2016	Rezki et al 2016	PRJEB9588	IRHS	gyrB	Raphanus sativus	Brassicaceae	Radish	Flamboyant5	Seed		Illumina MiSeq	PAIRED	Radish--Rezki_S_2016			2013	France	Manual		Field	Total		Soaking	1000		-0.018547699	-0.062090205	13.26275601	-0.159406708	0.036612957	68	3.612358129	-0.011655963	-0.200512839	-0.022288098	-0.047800202	0.593409475
X10	Rezki_S_2016	Rezki et al 2016	PRJEB9588	IRHS	gyrB	Raphanus sativus	Brassicaceae	Radish	Flamboyant5	Seed		Illumina MiSeq	PAIRED	Radish--Rezki_S_2016			2013	France	Manual		Field	Total		Soaking	1000		0.038380371	-0.214150161	6.321402808	0.073244113	-0.00537302	31	2.468601536	-0.100963652	0.098381781	-0.014518435	0.005450154	0.498284965
X11	Rezki_S_2016	Rezki et al 2016	PRJEB9588	IRHS	gyrB	Raphanus sativus	Brassicaceae	Radish	Flamboyant5	Seed		Illumina MiSeq	PAIRED	Radish--Rezki_S_2016			2013	France	Manual		Field	Total		Soaking	1000		0.076200846	-0.145019524	7.50273246	-0.057007393	-0.036449814	49	3.318676723	-0.084307528	0.076971623	-0.005969951	-0.034905332	0.59106825
X12	Rezki_S_2016	Rezki et al 2016	PRJEB9588	IRHS	gyrB	Raphanus sativus	Brassicaceae	Radish	Flamboyant5	Seed		Illumina MiSeq	PAIRED	Radish--Rezki_S_2016			2013	France	Manual		Field	Total		Soaking	1000		0.048598004	0.11015055	7.629543815	-0.152159852	0.081928488	60	3.216821612	-0.087773644	0.08028675	-0.017533613	-0.022795859	0.544587979
X13	Rezki_S_2016	Rezki et al 2016	PRJEB9588	IRHS	gyrB	Raphanus sativus	Brassicaceae	Radish	Flamboyant5	Seed		Illumina MiSeq	PAIRED	Radish--Rezki_S_2016			2013	France	Manual		Field	Total		Soaking	1000		-0.037857663	-0.083542427	7.760407641	-0.059032994	0.159746424	44	3.179265003	-0.084608124	0.05767982	-0.037607887	-0.04266546	0.582343589
X14	Rezki_S_2016	Rezki et al 2016	PRJEB9588	IRHS	gyrB	Raphanus sativus	Brassicaceae	Radish	Flamboyant5	Seed		Illumina MiSeq	PAIRED	Radish--Rezki_S_2016			2013	France	Manual		Field	Total		Soaking	1000		0.02809675	-0.06579301	9.86484797	-0.116510049	-0.012499039	77	3.610775277	-0.09965792	-0.074322015	0.027354412	-0.026559217	0.576176523
X15	Rezki_S_2016	Rezki et al 2016	PRJEB9588	IRHS	gyrB	Raphanus sativus	Brassicaceae	Radish	Flamboyant5	Seed		Illumina MiSeq	PAIRED	Radish--Rezki_S_2016			2013	France	Manual		Field	Total		Soaking	1000		0.206912481	0.025833384	10.86714351	-0.090453593	0.03663173	53	3.752875482	-0.019654848	-0.239750798	-0.10439904	-0.05057349	0.655189874
X16	Rezki_S_2016	Rezki et al 2016	PRJEB9588	IRHS	gyrB	Raphanus sativus	Brassicaceae	Radish	Flamboyant5	Seed		Illumina MiSeq	PAIRED	Radish--Rezki_S_2016			2013	France	Manual		Field	Total		Soaking	1000		-0.125997648	0.039799214	11.52816655	-0.057048273	-0.007699448	54	2.782977393	-0.023214748	-0.219471822	0.063726216	-0.002792681	0.483585021
X17	Rezki_S_2016	Rezki et al 2016	PRJEB9588	IRHS	gyrB	Raphanus sativus	Brassicaceae	Radish	Flamboyant5	Seed		Illumina MiSeq	PAIRED	Radish--Rezki_S_2016			2013	France	Manual		Field	Total		Soaking	1000		-0.110223091	-0.111245056	10.33630845	-0.067732164	0.03022353	54	2.967459445	-0.036408269	-0.124786952	0.051700512	-0.011312083	0.515641608
X18	Rezki_S_2016	Rezki et al 2016	PRJEB9588	IRHS	gyrB	Raphanus sativus	Brassicaceae	Radish	Flamboyant5	Seed		Illumina MiSeq	PAIRED	Radish--Rezki_S_2016			2013	France	Manual		Field	Total		Soaking	1000		0.286872923	0.011909573	7.005180269	-0.000655598	0.13153702	36	2.781457221	-0.078177091	0.091968303	-0.059497911	-0.008598784	0.538007267
X22	Rezki_S_2016	Rezki et al 2016	PRJEB9588	IRHS	gyrB	Raphanus sativus	Brassicaceae	Radish	Flamboyant5	Seed		Illumina MiSeq	PAIRED	Radish--Rezki_S_2016			2014	France	Manual		Field	Total		Soaking	1000		-0.128197282	0.20311768	6.810986631	0.019449948	-0.077054141	44	2.463359603	0.186518069	0.048258701	0.007784763	-0.019702372	0.451211733
X23	Rezki_S_2016	Rezki et al 2016	PRJEB9588	IRHS	gyrB	Raphanus sativus	Brassicaceae	Radish	Flamboyant5	Seed		Illumina MiSeq	PAIRED	Radish--Rezki_S_2016			2014	France	Manual		Field	Total		Soaking	1000		0.012740969	-0.041427229	9.076818737	-0.089575779	-0.096469655	59	3.274183098	-0.054279232	-0.131176961	-0.043876816	-0.018276326	0.556583677
X24	Rezki_S_2016	Rezki et al 2016	PRJEB9588	IRHS	gyrB	Raphanus sativus	Brassicaceae	Radish	Flamboyant5	Seed		Illumina MiSeq	PAIRED	Radish--Rezki_S_2016			2014	France	Manual		Field	Total		Soaking	1000		-0.004325155	-0.116805096	6.926597737	0.047809887	-0.122523556	38	2.874397245	-0.10489314	0.068948047	0.04026118	0.000865163	0.547720455
X25	Rezki_S_2016	Rezki et al 2016	PRJEB9588	IRHS	gyrB	Raphanus sativus	Brassicaceae	Radish	Flamboyant5	Seed		Illumina MiSeq	PAIRED	Radish--Rezki_S_2016			2014	France	Manual		Field	Total		Soaking	1000		-0.139400229	0.095617007	8.888929284	0.013995428	-0.055105216	43	2.842554718	-0.146583789	-0.036045671	0.021199667	-0.029926728	0.523851092
X26	Rezki_S_2016	Rezki et al 2016	PRJEB9588	IRHS	gyrB	Raphanus sativus	Brassicaceae	Radish	Flamboyant5	Seed		Illumina MiSeq	PAIRED	Radish--Rezki_S_2016			2014	France	Manual		Field	Total		Soaking	1000		-0.175881079	0.153248089	8.891269586	-0.007938321	-0.021978894	49	2.385250707	-0.079093001	-0.00797431	-0.010941125	0.007562857	0.424821722
X27	Rezki_S_2016	Rezki et al 2016	PRJEB9588	IRHS	gyrB	Raphanus sativus	Brassicaceae	Radish	Flamboyant5	Seed		Illumina MiSeq	PAIRED	Radish--Rezki_S_2016			2014	France	Manual		Field	Total		Soaking	1000		0.062072317	0.062914294	8.154600261	0.016875891	0.017332259	36	2.506656126	-0.090373387	0.001091817	-0.01457286	-0.022726477	0.48485348
X28	Rezki_S_2016	Rezki et al 2016	PRJEB9588	IRHS	gyrB	Raphanus sativus	Brassicaceae	Radish	Flamboyant5	Seed		Illumina MiSeq	PAIRED	Radish--Rezki_S_2016			2014	France	Manual		Field	Total		Soaking	1000		0.064602783	0.188921403	9.63069324	0.144127563	-0.048087709	31	2.818645269	-0.053681631	-0.140673854	-0.069667567	-0.029798055	0.568940973
X29	Rezki_S_2016	Rezki et al 2016	PRJEB9588	IRHS	gyrB	Raphanus sativus	Brassicaceae	Radish	Flamboyant5	Seed		Illumina MiSeq	PAIRED	Radish--Rezki_S_2016			2014	France	Manual		Field	Total		Soaking	1000		-0.202708621	0.12225402	5.214676084	0.179237349	0.078695069	24	1.485317765	0.204534419	0.148705522	0.07945059	0.018141171	0.323954179
