SampleID	Feature Count	Study_ID	Publication	study_accession	Study_Origin	Gene	Plant_species	Family	Plant	Genotype	Habitat	Condition	instrument_model	library_layout	PlantbyStudy	sample_title	Year	Country	Harvest	Inoculation	Site	Seed_fraction	Microbe_collection	Seed_number	Seed_mass_g	bray1	bray2	pielou_e	jaccard1	jaccard2	observed_otus	shannon
ERR2862054	5923	Wassermann_B_2019	Wassermann et al 2019	PRJEB28955	Graz University of Technology	ITS1	Scabiosa lucida	Caprifoliaceae	Pincushion Flower	Unknown	Seed		Illumina MiSeq	SINGLE	Pincushion Flower--Wassermann_B_2019			Austria	Manual	None	Field	Total	Grinding		0.05	-0.160339043	-0.196578365	0.671198102	-0.257348283	0.07803233	148	4.838971419
SRR7133548	2220	Bakker_M_2020	Bakker et al 2020	PRJNA453204	USDA-ARS Peoria-IL	ITS1	Triticum aestivum	Poaceae	Wheat	Rollag	Seed		Illumina MiSeq	PAIRED	Wheat--Bakker_M_2020	UMN025	2016	USA	Manual	F graminearum	Field	Total	Grinding			0.462518332	-0.045790029	0.243854426	-0.353504966	-0.209229931	6	0.630354547
SRR7133549	2220	Bakker_M_2020	Bakker et al 2020	PRJNA453204	USDA-ARS Peoria-IL	ITS1	Triticum aestivum	Poaceae	Wheat	Rollag	Seed		Illumina MiSeq	PAIRED	Wheat--Bakker_M_2020	UMN024	2016	USA	Manual	F graminearum	Field	Total	Grinding			-0.419292886	-0.328117833	0.334467166	-0.145196119	0.23356079	22	1.491533455
SRR7133550	2220	Bakker_M_2020	Bakker et al 2020	PRJNA453204	USDA-ARS Peoria-IL	ITS1	Triticum aestivum	Poaceae	Wheat	Rollag	Seed		Illumina MiSeq	PAIRED	Wheat--Bakker_M_2020	UMN022	2016	USA	Manual	F graminearum	Field	Total	Grinding			0.302452476	-0.156380499	0.404232368	-0.329010514	-0.049750909	12	1.449157881
SRR7133551	2220	Bakker_M_2020	Bakker et al 2020	PRJNA453204	USDA-ARS Peoria-IL	ITS1	Triticum aestivum	Poaceae	Wheat	Rollag	Seed		Illumina MiSeq	PAIRED	Wheat--Bakker_M_2020	UMN022	2016	USA	Manual	F graminearum	Field	Total	Grinding			0.461773101	-0.054662839	0.281491299	-0.29771788	-0.032809623	12	1.009135751
SRR7133552	2220	Bakker_M_2020	Bakker et al 2020	PRJNA453204	USDA-ARS Peoria-IL	ITS1	Triticum aestivum	Poaceae	Wheat	Rollag	Seed		Illumina MiSeq	PAIRED	Wheat--Bakker_M_2020	UMN023	2016	USA	Manual	F graminearum	Field	Total	Grinding			0.126910407	-0.325490971	0.438658263	-0.177598359	0.06836125	15	1.713789843
SRR7133553	2220	Bakker_M_2020	Bakker et al 2020	PRJNA453204	USDA-ARS Peoria-IL	ITS1	Triticum aestivum	Poaceae	Wheat	Rollag	Seed		Illumina MiSeq	PAIRED	Wheat--Bakker_M_2020	UMN022	2016	USA	Manual	F graminearum	Field	Total	Grinding			0.328690968	-0.127527648	0.318516168	-0.262660126	0.089780368	17	1.301923002
SRR7133554	2220	Bakker_M_2020	Bakker et al 2020	PRJNA453204	USDA-ARS Peoria-IL	ITS1	Triticum aestivum	Poaceae	Wheat	Rollag	Seed		Illumina MiSeq	PAIRED	Wheat--Bakker_M_2020	UMN023	2016	USA	Manual	F graminearum	Field	Total	Grinding			0.426791803	-0.026576011	0.392676095	-0.312301383	-0.308279797	10	1.304441752
SRR7133555	2220	Bakker_M_2020	Bakker et al 2020	PRJNA453204	USDA-ARS Peoria-IL	ITS1	Triticum aestivum	Poaceae	Wheat	Rollag	Seed		Illumina MiSeq	PAIRED	Wheat--Bakker_M_2020	UMN023	2016	USA	Manual	F graminearum	Field	Total	Grinding			-0.178710646	0.158962594	0.183672389	-0.086429418	-0.040944451	9	0.582227699
SRR7133556	2220	Bakker_M_2020	Bakker et al 2020	PRJNA453204	USDA-ARS Peoria-IL	ITS1	Triticum aestivum	Poaceae	Wheat	Rollag	Seed		Illumina MiSeq	PAIRED	Wheat--Bakker_M_2020	UMN024	2016	USA	Manual	F graminearum	Field	Total	Grinding			0.251059522	0.236403989	0.61831992	-0.193314667	0.108420052	9	1.960027773
SRR7133557	2220	Bakker_M_2020	Bakker et al 2020	PRJNA453204	USDA-ARS Peoria-IL	ITS1	Triticum aestivum	Poaceae	Wheat	Rollag	Seed		Illumina MiSeq	PAIRED	Wheat--Bakker_M_2020	UMN024	2016	USA	Manual	F graminearum	Field	Total	Grinding			0.440747187	-0.058824695	0.238948753	-0.195293953	-0.133398631	14	0.90976271
SRR7133568	2220	Bakker_M_2020	Bakker et al 2020	PRJNA453204	USDA-ARS Peoria-IL	ITS1	Triticum aestivum	Poaceae	Wheat	Rollag	Seed		Illumina MiSeq	PAIRED	Wheat--Bakker_M_2020	UMN067	2017	USA	Manual	F graminearum	Field	Total	Grinding			-0.266490778	0.20252701	0.38489553	0.183342159	-0.014685287	30	1.888640258
SRR7133569	2220	Bakker_M_2020	Bakker et al 2020	PRJNA453204	USDA-ARS Peoria-IL	ITS1	Triticum aestivum	Poaceae	Wheat	Rollag	Seed		Illumina MiSeq	PAIRED	Wheat--Bakker_M_2020	UMN067	2017	USA	Manual	F graminearum	Field	Total	Grinding			-0.333773172	0.064001777	0.687266482	0.265414162	-0.028469633	54	3.955141291
SRR7133570	2220	Bakker_M_2020	Bakker et al 2020	PRJNA453204	USDA-ARS Peoria-IL	ITS1	Triticum aestivum	Poaceae	Wheat	Rollag	Seed		Illumina MiSeq	PAIRED	Wheat--Bakker_M_2020	UMN067	2017	USA	Manual	F graminearum	Field	Total	Grinding			-0.257263162	-0.199975923	0.57643594	0.233312793	0.001906978	59	3.390966876
SRR7133571	2220	Bakker_M_2020	Bakker et al 2020	PRJNA453204	USDA-ARS Peoria-IL	ITS1	Triticum aestivum	Poaceae	Wheat	Rollag	Seed		Illumina MiSeq	PAIRED	Wheat--Bakker_M_2020	UMN066	2017	USA	Manual	F graminearum	Field	Total	Grinding			-0.324587985	0.111568728	0.707149454	0.270131251	-0.068664988	51	4.011252481
SRR7133572	2220	Bakker_M_2020	Bakker et al 2020	PRJNA453204	USDA-ARS Peoria-IL	ITS1	Triticum aestivum	Poaceae	Wheat	Rollag	Seed		Illumina MiSeq	PAIRED	Wheat--Bakker_M_2020	UMN066	2017	USA	Manual	F graminearum	Field	Total	Grinding			-0.276355832	0.183453101	0.639272348	0.274475623	-0.056674131	52	3.644133483
SRR7133573	2220	Bakker_M_2020	Bakker et al 2020	PRJNA453204	USDA-ARS Peoria-IL	ITS1	Triticum aestivum	Poaceae	Wheat	Rollag	Seed		Illumina MiSeq	PAIRED	Wheat--Bakker_M_2020	UMN066	2017	USA	Manual	F graminearum	Field	Total	Grinding			-0.256612026	0.260936516	0.662991842	0.224852991	-0.033992471	37	3.453825082
SRR7133574	2220	Bakker_M_2020	Bakker et al 2020	PRJNA453204	USDA-ARS Peoria-IL	ITS1	Triticum aestivum	Poaceae	Wheat	Rollag	Seed		Illumina MiSeq	PAIRED	Wheat--Bakker_M_2020	UMN065	2017	USA	Manual	F graminearum	Field	Total	Grinding			-0.433641739	-0.240159322	0.366136549	0.187781674	0.016926894	34	1.862706089
SRR7133575	2220	Bakker_M_2020	Bakker et al 2020	PRJNA453204	USDA-ARS Peoria-IL	ITS1	Triticum aestivum	Poaceae	Wheat	Rollag	Seed		Illumina MiSeq	PAIRED	Wheat--Bakker_M_2020	UMN065	2017	USA	Manual	F graminearum	Field	Total	Grinding			-0.435862748	-0.001405119	0.463430144	0.265104904	-0.063141564	41	2.482851096
SRR7133576	2220	Bakker_M_2020	Bakker et al 2020	PRJNA453204	USDA-ARS Peoria-IL	ITS1	Triticum aestivum	Poaceae	Wheat	Rollag	Seed		Illumina MiSeq	PAIRED	Wheat--Bakker_M_2020	UMN065	2017	USA	Manual	F graminearum	Field	Total	Grinding			-0.252754055	0.2936942	0.393067817	0.202109025	0.032996993	31	1.947335128
SRR7133577	2220	Bakker_M_2020	Bakker et al 2020	PRJNA453204	USDA-ARS Peoria-IL	ITS1	Triticum aestivum	Poaceae	Wheat	Rollag	Seed		Illumina MiSeq	PAIRED	Wheat--Bakker_M_2020	UMN057	2017	USA	Manual	F graminearum	Field	Total	Grinding			-0.307515018	0.251047317	0.653062732	0.264682665	-0.115635501	44	3.56535133
SRR7133578	2220	Bakker_M_2020	Bakker et al 2020	PRJNA453204	USDA-ARS Peoria-IL	ITS1	Triticum aestivum	Poaceae	Wheat	Rollag	Seed		Illumina MiSeq	PAIRED	Wheat--Bakker_M_2020	UMN032	2016	USA	Manual	F graminearum	Field	Total	Grinding			0.443289506	-0.035337864	0.190084259	-0.321524768	-0.119858431	12	0.681444942
SRR7133579	2220	Bakker_M_2020	Bakker et al 2020	PRJNA453204	USDA-ARS Peoria-IL	ITS1	Triticum aestivum	Poaceae	Wheat	Rollag	Seed		Illumina MiSeq	PAIRED	Wheat--Bakker_M_2020	UMN033	2016	USA	Manual	F graminearum	Field	Total	Grinding			0.230132437	0.151254577	0.66285923	-0.265388656	-0.011583451	9	2.101214046
SRR7133580	2220	Bakker_M_2020	Bakker et al 2020	PRJNA453204	USDA-ARS Peoria-IL	ITS1	Triticum aestivum	Poaceae	Wheat	Rollag	Seed		Illumina MiSeq	PAIRED	Wheat--Bakker_M_2020	UMN026	2016	USA	Manual	F graminearum	Field	Total	Grinding			0.470544342	-0.058854595	0.28540763	-0.328385499	-0.336005897	6	0.737768021
SRR7133581	2220	Bakker_M_2020	Bakker et al 2020	PRJNA453204	USDA-ARS Peoria-IL	ITS1	Triticum aestivum	Poaceae	Wheat	Rollag	Seed		Illumina MiSeq	PAIRED	Wheat--Bakker_M_2020	UMN027	2016	USA	Manual	F graminearum	Field	Total	Grinding			0.46085828	-0.051014391	0.232121752	-0.375271389	-0.258623321	13	0.858952552
SRR7133582	2220	Bakker_M_2020	Bakker et al 2020	PRJNA453204	USDA-ARS Peoria-IL	ITS1	Triticum aestivum	Poaceae	Wheat	Rollag	Seed		Illumina MiSeq	PAIRED	Wheat--Bakker_M_2020	UMN025	2016	USA	Manual	F graminearum	Field	Total	Grinding			0.421876172	-0.028039451	0.278699752	-0.288675963	-0.202102769	9	0.883457312
SRR7133583	2220	Bakker_M_2020	Bakker et al 2020	PRJNA453204	USDA-ARS Peoria-IL	ITS1	Triticum aestivum	Poaceae	Wheat	Rollag	Seed		Illumina MiSeq	PAIRED	Wheat--Bakker_M_2020	UMN025	2016	USA	Manual	F graminearum	Field	Total	Grinding			0.300984675	-0.075887509	0.47194152	-0.052737543	0.050096218	26	2.218332665
SRR7133584	2220	Bakker_M_2020	Bakker et al 2020	PRJNA453204	USDA-ARS Peoria-IL	ITS1	Triticum aestivum	Poaceae	Wheat	Rollag	Seed		Illumina MiSeq	PAIRED	Wheat--Bakker_M_2020	UMN030	2016	USA	Manual	F graminearum	Field	Total	Grinding			-0.225231119	0.211506097	0.59229845	0.025495478	0.072209771	30	2.906343693
SRR7133585	2220	Bakker_M_2020	Bakker et al 2020	PRJNA453204	USDA-ARS Peoria-IL	ITS1	Triticum aestivum	Poaceae	Wheat	Rollag	Seed		Illumina MiSeq	PAIRED	Wheat--Bakker_M_2020	UMN031	2016	USA	Manual	F graminearum	Field	Total	Grinding			0.197555922	0.316217779	0.375692307	-0.201970577	0.122148806	20	1.623715138
SRR7133586	2220	Bakker_M_2020	Bakker et al 2020	PRJNA453204	USDA-ARS Peoria-IL	ITS1	Triticum aestivum	Poaceae	Wheat	Rollag	Seed		Illumina MiSeq	PAIRED	Wheat--Bakker_M_2020	UMN028	2016	USA	Manual	F graminearum	Field	Total	Grinding			0.403385486	0.007008179	0.389008049	-0.274416942	-0.014371726	16	1.556032197
SRR7133587	2220	Bakker_M_2020	Bakker et al 2020	PRJNA453204	USDA-ARS Peoria-IL	ITS1	Triticum aestivum	Poaceae	Wheat	Rollag	Seed		Illumina MiSeq	PAIRED	Wheat--Bakker_M_2020	UMN029	2016	USA	Manual	F graminearum	Field	Total	Grinding			-0.237394816	-0.223715357	0.572410975	-0.015773937	0.170450016	25	2.658194249
SRR7133588	2220	Bakker_M_2020	Bakker et al 2020	PRJNA453204	USDA-ARS Peoria-IL	ITS1	Triticum aestivum	Poaceae	Wheat	Rollag	Seed		Illumina MiSeq	PAIRED	Wheat--Bakker_M_2020	UMN037	2016	USA	Manual	F graminearum	Field	Total	Grinding			-0.399240951	-0.334257889	0.301186723	-0.174272243	0.26353532	16	1.204746893
SRR7133589	2220	Bakker_M_2020	Bakker et al 2020	PRJNA453204	USDA-ARS Peoria-IL	ITS1	Triticum aestivum	Poaceae	Wheat	Rollag	Seed		Illumina MiSeq	PAIRED	Wheat--Bakker_M_2020	UMN089	2017	USA	Manual	F graminearum	Field	Total	Grinding			-0.196812194	-0.310510645	0.3971714	0.180946436	0.06148673	38	2.084326716
SRR7133590	2220	Bakker_M_2020	Bakker et al 2020	PRJNA453204	USDA-ARS Peoria-IL	ITS1	Triticum aestivum	Poaceae	Wheat	Rollag	Seed		Illumina MiSeq	PAIRED	Wheat--Bakker_M_2020	UMN089	2017	USA	Manual	F graminearum	Field	Total	Grinding			-0.410957881	-0.050650219	0.376213981	0.225104555	-0.084078159	28	1.808594134
SRR7133591	2220	Bakker_M_2020	Bakker et al 2020	PRJNA453204	USDA-ARS Peoria-IL	ITS1	Triticum aestivum	Poaceae	Wheat	Rollag	Seed		Illumina MiSeq	PAIRED	Wheat--Bakker_M_2020	UMN087	2017	USA	Manual	F graminearum	Field	Total	Grinding			-0.376956283	0.014147917	0.293811085	0.194474071	-0.075162431	28	1.412454166
SRR7133592	2220	Bakker_M_2020	Bakker et al 2020	PRJNA453204	USDA-ARS Peoria-IL	ITS1	Triticum aestivum	Poaceae	Wheat	Rollag	Seed		Illumina MiSeq	PAIRED	Wheat--Bakker_M_2020	UMN087	2017	USA	Manual	F graminearum	Field	Total	Grinding			-0.467158396	-0.305881887	0.423588602	0.27718691	-0.097745388	40	2.254308082
SRR7133593	2220	Bakker_M_2020	Bakker et al 2020	PRJNA453204	USDA-ARS Peoria-IL	ITS1	Triticum aestivum	Poaceae	Wheat	Rollag	Seed		Illumina MiSeq	PAIRED	Wheat--Bakker_M_2020	UMN086	2017	USA	Manual	F graminearum	Field	Total	Grinding			-0.352482536	-0.059592524	0.649417795	0.2550005	-0.048985889	40	3.45615481
SRR7133594	2220	Bakker_M_2020	Bakker et al 2020	PRJNA453204	USDA-ARS Peoria-IL	ITS1	Triticum aestivum	Poaceae	Wheat	Rollag	Seed		Illumina MiSeq	PAIRED	Wheat--Bakker_M_2020	UMN087	2017	USA	Manual	F graminearum	Field	Total	Grinding			0.325353205	-0.031396434	0.457678821	0.163400211	-0.07865577	27	2.176211305
SRR7133595	2220	Bakker_M_2020	Bakker et al 2020	PRJNA453204	USDA-ARS Peoria-IL	ITS1	Triticum aestivum	Poaceae	Wheat	Rollag	Seed		Illumina MiSeq	PAIRED	Wheat--Bakker_M_2020	UMN088	2017	USA	Manual	F graminearum	Field	Total	Grinding			0.250253366	0.043775639	0.461308061	0.201322314	-0.077774425	44	2.518479812
SRR7133596	2220	Bakker_M_2020	Bakker et al 2020	PRJNA453204	USDA-ARS Peoria-IL	ITS1	Triticum aestivum	Poaceae	Wheat	Rollag	Seed		Illumina MiSeq	PAIRED	Wheat--Bakker_M_2020	UMN089	2017	USA	Manual	F graminearum	Field	Total	Grinding			-0.413227724	-0.067619644	0.581812493	0.222926906	-0.01195911	44	3.176365518
SRR7133597	2220	Bakker_M_2020	Bakker et al 2020	PRJNA453204	USDA-ARS Peoria-IL	ITS1	Triticum aestivum	Poaceae	Wheat	Rollag	Seed		Illumina MiSeq	PAIRED	Wheat--Bakker_M_2020	UMN088	2017	USA	Manual	F graminearum	Field	Total	Grinding			-0.232844243	-0.046621123	0.438863259	0.155346486	-0.108177374	23	1.985225142
SRR7133598	2220	Bakker_M_2020	Bakker et al 2020	PRJNA453204	USDA-ARS Peoria-IL	ITS1	Triticum aestivum	Poaceae	Wheat	Rollag	Seed		Illumina MiSeq	PAIRED	Wheat--Bakker_M_2020	UMN088	2017	USA	Manual	F graminearum	Field	Total	Grinding			0.459085119	-0.058469772	0.046697694	-0.079028765	0.084495385	15	0.182442782
SRR7133599	2220	Bakker_M_2020	Bakker et al 2020	PRJNA453204	USDA-ARS Peoria-IL	ITS1	Triticum aestivum	Poaceae	Wheat	Rollag	Seed		Illumina MiSeq	PAIRED	Wheat--Bakker_M_2020	UMN042	2016	USA	Manual	F graminearum	Field	Total	Grinding			0.280550535	-0.211102777	0.352299011	-0.299069067	-0.012739854	12	1.262978743
SRR7133600	2220	Bakker_M_2020	Bakker et al 2020	PRJNA453204	USDA-ARS Peoria-IL	ITS1	Triticum aestivum	Poaceae	Wheat	Rollag	Seed		Illumina MiSeq	PAIRED	Wheat--Bakker_M_2020	UMN041	2016	USA	Manual	F graminearum	Field	Total	Grinding			-0.137113871	0.488556357	0.275000141	-0.208854287	0.114105445	15	1.074395466
SRR7133601	2220	Bakker_M_2020	Bakker et al 2020	PRJNA453204	USDA-ARS Peoria-IL	ITS1	Triticum aestivum	Poaceae	Wheat	Rollag	Seed		Illumina MiSeq	PAIRED	Wheat--Bakker_M_2020	UMN040	2016	USA	Manual	F graminearum	Field	Total	Grinding			-0.139557482	0.194363884	0.524610899	-0.140374826	0.194898064	18	2.187588104
SRR7133602	2220	Bakker_M_2020	Bakker et al 2020	PRJNA453204	USDA-ARS Peoria-IL	ITS1	Triticum aestivum	Poaceae	Wheat	Rollag	Seed		Illumina MiSeq	PAIRED	Wheat--Bakker_M_2020	UMN038	2016	USA	Manual	F graminearum	Field	Total	Grinding			0.311448281	-0.178372566	0.258949464	-0.192974934	0.159159219	13	0.958226883
SRR7133603	2220	Bakker_M_2020	Bakker et al 2020	PRJNA453204	USDA-ARS Peoria-IL	ITS1	Triticum aestivum	Poaceae	Wheat	Rollag	Seed		Illumina MiSeq	PAIRED	Wheat--Bakker_M_2020	UMN102	2017	USA	Manual	F graminearum	Field	Total	Grinding			-0.246154527	0.220836697	0.163703177	0.037910496	0.069619792	13	0.605773737
SRR7133604	2220	Bakker_M_2020	Bakker et al 2020	PRJNA453204	USDA-ARS Peoria-IL	ITS1	Triticum aestivum	Poaceae	Wheat	Rollag	Seed		Illumina MiSeq	PAIRED	Wheat--Bakker_M_2020	UMN102	2017	USA	Manual	F graminearum	Field	Total	Grinding			-0.219017461	0.041507878	0.243195552	0.074591405	0.018832171	17	0.994052783
SRR7133605	2220	Bakker_M_2020	Bakker et al 2020	PRJNA453204	USDA-ARS Peoria-IL	ITS1	Triticum aestivum	Poaceae	Wheat	Rollag	Seed		Illumina MiSeq	PAIRED	Wheat--Bakker_M_2020	UMN035	2016	USA	Manual	F graminearum	Field	Total	Grinding			0.37248876	0.002261933	0.416048547	-0.337714059	-0.228707934	16	1.664194188
SRR7133606	2220	Bakker_M_2020	Bakker et al 2020	PRJNA453204	USDA-ARS Peoria-IL	ITS1	Triticum aestivum	Poaceae	Wheat	Rollag	Seed		Illumina MiSeq	PAIRED	Wheat--Bakker_M_2020	UMN034	2016	USA	Manual	F graminearum	Field	Total	Grinding			0.425666027	-0.04204301	0.396715659	-0.307039151	-0.086693478	9	1.257558885
SRR7133607	2220	Bakker_M_2020	Bakker et al 2020	PRJNA453204	USDA-ARS Peoria-IL	ITS1	Triticum aestivum	Poaceae	Wheat	Rollag	Seed		Illumina MiSeq	PAIRED	Wheat--Bakker_M_2020	UMN100	2017	USA	Manual	F graminearum	Field	Total	Grinding			0.408061703	-0.063406024	0.258126618	0.092723736	-0.1437759	17	1.055082961
SRR7133608	2220	Bakker_M_2020	Bakker et al 2020	PRJNA453204	USDA-ARS Peoria-IL	ITS1	Triticum aestivum	Poaceae	Wheat	Rollag	Seed		Illumina MiSeq	PAIRED	Wheat--Bakker_M_2020	UMN101	2017	USA	Manual	F graminearum	Field	Total	Grinding			0.454002612	-0.058545764	0.091509428	0.017346055	0.024707335	17	0.374041387
SRR7133609	2220	Bakker_M_2020	Bakker et al 2020	PRJNA453204	USDA-ARS Peoria-IL	ITS1	Triticum aestivum	Poaceae	Wheat	Rollag	Seed		Illumina MiSeq	PAIRED	Wheat--Bakker_M_2020	UMN101	2017	USA	Manual	F graminearum	Field	Total	Grinding			-0.296682375	0.169094035	0.567092486	0.247380704	0.013268195	54	3.263553462
SRR7133610	2220	Bakker_M_2020	Bakker et al 2020	PRJNA453204	USDA-ARS Peoria-IL	ITS1	Triticum aestivum	Poaceae	Wheat	Rollag	Seed		Illumina MiSeq	PAIRED	Wheat--Bakker_M_2020	UMN101	2017	USA	Manual	F graminearum	Field	Total	Grinding			-0.239466058	0.233495987	0.183063752	0.051822023	0.024012345	11	0.63329653
SRR7133611	2220	Bakker_M_2020	Bakker et al 2020	PRJNA453204	USDA-ARS Peoria-IL	ITS1	Triticum aestivum	Poaceae	Wheat	Rollag	Seed		Illumina MiSeq	PAIRED	Wheat--Bakker_M_2020	UMN098	2017	USA	Manual	F graminearum	Field	Total	Grinding			-0.180551945	-0.084608751	0.654845716	0.250715165	-0.102694906	44	3.575085405
SRR7133612	2220	Bakker_M_2020	Bakker et al 2020	PRJNA453204	USDA-ARS Peoria-IL	ITS1	Triticum aestivum	Poaceae	Wheat	Rollag	Seed		Illumina MiSeq	PAIRED	Wheat--Bakker_M_2020	UMN098	2017	USA	Manual	F graminearum	Field	Total	Grinding			0.169730644	-0.044025975	0.535861329	0.150988573	0.071726429	42	2.889534379
SRR7133613	2220	Bakker_M_2020	Bakker et al 2020	PRJNA453204	USDA-ARS Peoria-IL	ITS1	Triticum aestivum	Poaceae	Wheat	Rollag	Seed		Illumina MiSeq	PAIRED	Wheat--Bakker_M_2020	UMN100	2017	USA	Manual	F graminearum	Field	Total	Grinding			0.124464963	-0.343632589	0.299779076	-0.002338646	0.046972883	20	1.29562361
SRR7133614	2220	Bakker_M_2020	Bakker et al 2020	PRJNA453204	USDA-ARS Peoria-IL	ITS1	Triticum aestivum	Poaceae	Wheat	Rollag	Seed		Illumina MiSeq	PAIRED	Wheat--Bakker_M_2020	UMN100	2017	USA	Manual	F graminearum	Field	Total	Grinding			0.055598778	-0.22375677	0.494988914	0.13667379	0.084113823	41	2.651928848
SRR7133615	2220	Bakker_M_2020	Bakker et al 2020	PRJNA453204	USDA-ARS Peoria-IL	ITS1	Triticum aestivum	Poaceae	Wheat	Rollag	Seed		Illumina MiSeq	PAIRED	Wheat--Bakker_M_2020	UMN052	2017	USA	Manual	F graminearum	Field	Total	Grinding			-0.469606005	-0.289024997	0.295981904	0.042353312	0.133019588	24	1.357065932
SRR7133616	2220	Bakker_M_2020	Bakker et al 2020	PRJNA453204	USDA-ARS Peoria-IL	ITS1	Triticum aestivum	Poaceae	Wheat	Rollag	Seed		Illumina MiSeq	PAIRED	Wheat--Bakker_M_2020	UMN052	2017	USA	Manual	F graminearum	Field	Total	Grinding			-0.313931408	0.1982707	0.521066727	0.252430598	-0.101136225	40	2.773079654
SRR7133617	2220	Bakker_M_2020	Bakker et al 2020	PRJNA453204	USDA-ARS Peoria-IL	ITS1	Triticum aestivum	Poaceae	Wheat	Rollag	Seed		Illumina MiSeq	PAIRED	Wheat--Bakker_M_2020	UMN086	2017	USA	Manual	F graminearum	Field	Total	Grinding			-0.378116593	-0.038299485	0.580762885	0.223010303	0.035259851	42	3.131657821
SRR7133618	2220	Bakker_M_2020	Bakker et al 2020	PRJNA453204	USDA-ARS Peoria-IL	ITS1	Triticum aestivum	Poaceae	Wheat	Rollag	Seed		Illumina MiSeq	PAIRED	Wheat--Bakker_M_2020	UMN086	2017	USA	Manual	F graminearum	Field	Total	Grinding			0.298354545	-0.030879438	0.34523529	0.098932537	-0.054627042	20	1.492082098
SRR7133619	2220	Bakker_M_2020	Bakker et al 2020	PRJNA453204	USDA-ARS Peoria-IL	ITS1	Triticum aestivum	Poaceae	Wheat	Rollag	Seed		Illumina MiSeq	PAIRED	Wheat--Bakker_M_2020	UMN057	2017	USA	Manual	F graminearum	Field	Total	Grinding			-0.255771759	0.290190929	0.526233974	0.213279538	-0.048284915	35	2.699202988
SRR7133620	2220	Bakker_M_2020	Bakker et al 2020	PRJNA453204	USDA-ARS Peoria-IL	ITS1	Triticum aestivum	Poaceae	Wheat	Rollag	Seed		Illumina MiSeq	PAIRED	Wheat--Bakker_M_2020	UMN081	2017	USA	Manual	F graminearum	Field	Total	Grinding			-0.454077633	-0.299702666	0.445852055	0.248226754	-0.108381064	47	2.476524852
SRR7133621	2220	Bakker_M_2020	Bakker et al 2020	PRJNA453204	USDA-ARS Peoria-IL	ITS1	Triticum aestivum	Poaceae	Wheat	Rollag	Seed		Illumina MiSeq	PAIRED	Wheat--Bakker_M_2020	UMN081	2017	USA	Manual	F graminearum	Field	Total	Grinding			-0.274023375	0.016101347	0.583915849	0.171417981	0.059831293	38	3.06434805
SRR7133622	2220	Bakker_M_2020	Bakker et al 2020	PRJNA453204	USDA-ARS Peoria-IL	ITS1	Triticum aestivum	Poaceae	Wheat	Rollag	Seed		Illumina MiSeq	PAIRED	Wheat--Bakker_M_2020	UMN085	2017	USA	Manual	F graminearum	Field	Total	Grinding			-0.257844582	0.016769182	0.218458024	0.133878524	0.004401633	21	0.959536986
SRR7133623	2220	Bakker_M_2020	Bakker et al 2020	PRJNA453204	USDA-ARS Peoria-IL	ITS1	Triticum aestivum	Poaceae	Wheat	Rollag	Seed		Illumina MiSeq	PAIRED	Wheat--Bakker_M_2020	UMN081	2017	USA	Manual	F graminearum	Field	Total	Grinding			0.335685267	-0.097889003	0.280827446	0.194966295	-0.076340896	31	1.391274299
SRR7133624	2220	Bakker_M_2020	Bakker et al 2020	PRJNA453204	USDA-ARS Peoria-IL	ITS1	Triticum aestivum	Poaceae	Wheat	Rollag	Seed		Illumina MiSeq	PAIRED	Wheat--Bakker_M_2020	UMN085	2017	USA	Manual	F graminearum	Field	Total	Grinding			-0.462904182	-0.295068771	0.414689964	0.217581605	0.058470592	51	2.352297863
SRR7133625	2220	Bakker_M_2020	Bakker et al 2020	PRJNA453204	USDA-ARS Peoria-IL	ITS1	Triticum aestivum	Poaceae	Wheat	Rollag	Seed		Illumina MiSeq	PAIRED	Wheat--Bakker_M_2020	UMN085	2017	USA	Manual	F graminearum	Field	Total	Grinding			-0.258065953	-0.292058125	0.436917556	0.164963697	0.042260521	40	2.325243818
